conversation_id,tweet_id,anomaly_type,details
conv_AppleSupport_1527727,1527727,missing_child_tweet,Tweet 1527727 lists response 1527728 not present in dataset.
conv_AppleSupport_1527738,1527738,missing_child_tweet,Tweet 1527738 lists response 1527745 not present in dataset.
conv_AppleSupport_1527761,1527761,missing_child_tweet,Tweet 1527761 lists response 1527762 not present in dataset.
conv_AppleSupport_1528027,1528027,missing_child_tweet,Tweet 1528027 lists response 1528031 not present in dataset.
conv_AppleSupport_1528704,1528705,missing_child_tweet,Tweet 1528705 lists response 1552546 not present in dataset.
conv_AppleSupport_1528704,1528705,missing_child_tweet,Tweet 1528705 lists response 1552547 not present in dataset.
conv_AppleSupport_1528717,1528717,missing_child_tweet,Tweet 1528717 lists response 1528718 not present in dataset.
conv_AppleSupport_1528754,1528754,missing_child_tweet,Tweet 1528754 lists response 1528755 not present in dataset.
conv_AppleSupport_1528754,1528754,missing_child_tweet,Tweet 1528754 lists response 1528756 not present in dataset.
conv_AppleSupport_1528754,1528754,missing_child_tweet,Tweet 1528754 lists response 1528757 not present in dataset.
conv_AppleSupport_1528784,1528784,missing_child_tweet,Tweet 1528784 lists response 1528785 not present in dataset.
conv_AppleSupport_1528789,1528789,missing_child_tweet,Tweet 1528789 lists response 1528790 not present in dataset.
conv_AppleSupport_1530027,1530024,missing_child_tweet,Tweet 1530024 lists response 1530025 not present in dataset.
conv_AppleSupport_1531013,1531013,missing_child_tweet,Tweet 1531013 lists response 1531014 not present in dataset.
conv_AppleSupport_1531013,1531013,missing_child_tweet,Tweet 1531013 lists response 1531015 not present in dataset.
conv_AppleSupport_1531318,1531318,missing_parent_tweet,Tweet 1531318 references parent 1531319 which is not present in the dataset.
conv_AppleSupport_1531337,1531337,missing_child_tweet,Tweet 1531337 lists response 1531338 not present in dataset.
conv_AppleSupport_1531348,1531345,missing_child_tweet,Tweet 1531345 lists response 1531346 not present in dataset.
conv_AppleSupport_1531363,1531363,missing_child_tweet,Tweet 1531363 lists response 1531364 not present in dataset.
conv_AppleSupport_1531366,1531366,missing_child_tweet,Tweet 1531366 lists response 1531367 not present in dataset.
conv_AppleSupport_1531366,1531366,missing_child_tweet,Tweet 1531366 lists response 1531368 not present in dataset.
conv_AppleSupport_1532225,1532222,missing_child_tweet,Tweet 1532222 lists response 1532223 not present in dataset.
conv_AppleSupport_1533031,1533031,missing_child_tweet,Tweet 1533031 lists response 1533032 not present in dataset.
conv_AppleSupport_1533062,1533062,missing_child_tweet,Tweet 1533062 lists response 1533063 not present in dataset.
conv_AppleSupport_1533079,1533079,missing_child_tweet,Tweet 1533079 lists response 1533080 not present in dataset.
conv_AppleSupport_1533753,1533753,missing_child_tweet,Tweet 1533753 lists response 1533754 not present in dataset.
conv_AppleSupport_1533763,1533763,missing_child_tweet,Tweet 1533763 lists response 1533764 not present in dataset.
conv_AppleSupport_1533848,1533848,missing_child_tweet,Tweet 1533848 lists response 1533849 not present in dataset.
conv_AppleSupport_1533857,1533857,missing_child_tweet,Tweet 1533857 lists response 1533858 not present in dataset.
conv_AppleSupport_1533876,1533876,missing_child_tweet,Tweet 1533876 lists response 1533877 not present in dataset.
conv_AppleSupport_1535011,1535011,missing_child_tweet,Tweet 1535011 lists response 1535012 not present in dataset.
conv_AppleSupport_1535033,1535033,missing_child_tweet,Tweet 1535033 lists response 1535034 not present in dataset.
conv_AppleSupport_1535033,1535033,missing_child_tweet,Tweet 1535033 lists response 1535035 not present in dataset.
conv_AppleSupport_1535037,1535037,missing_child_tweet,Tweet 1535037 lists response 1535038 not present in dataset.
conv_AppleSupport_1535061,1535061,missing_child_tweet,Tweet 1535061 lists response 1535062 not present in dataset.
conv_AppleSupport_1535061,1535061,missing_child_tweet,Tweet 1535061 lists response 1535063 not present in dataset.
conv_AppleSupport_1535558,1535558,missing_child_tweet,Tweet 1535558 lists response 1535559 not present in dataset.
conv_AppleSupport_1535658,1535658,missing_child_tweet,Tweet 1535658 lists response 1535659 not present in dataset.
conv_AppleSupport_1535682,1535682,missing_child_tweet,Tweet 1535682 lists response 1535683 not present in dataset.
conv_AppleSupport_1535682,1535684,missing_child_tweet,Tweet 1535684 lists response 2004591 not present in dataset.
conv_AppleSupport_1535689,1535689,missing_child_tweet,Tweet 1535689 lists response 1535690 not present in dataset.
conv_AppleSupport_1535689,1535689,missing_child_tweet,Tweet 1535689 lists response 1535691 not present in dataset.
conv_AppleSupport_1535689,1535689,missing_child_tweet,Tweet 1535689 lists response 1535692 not present in dataset.
conv_AppleSupport_1535689,1535689,missing_child_tweet,Tweet 1535689 lists response 1535693 not present in dataset.
conv_AppleSupport_1535689,1535689,missing_child_tweet,Tweet 1535689 lists response 1535694 not present in dataset.
conv_AppleSupport_1535689,1535689,missing_child_tweet,Tweet 1535689 lists response 1535695 not present in dataset.
conv_AppleSupport_1535689,1535689,missing_child_tweet,Tweet 1535689 lists response 1535696 not present in dataset.
conv_AppleSupport_1535689,1535689,missing_child_tweet,Tweet 1535689 lists response 1535697 not present in dataset.
conv_AppleSupport_1535689,1535689,missing_child_tweet,Tweet 1535689 lists response 1535698 not present in dataset.
conv_AppleSupport_1535689,1535689,missing_child_tweet,Tweet 1535689 lists response 1535699 not present in dataset.
conv_AppleSupport_1535707,1535707,missing_child_tweet,Tweet 1535707 lists response 1535708 not present in dataset.
conv_AppleSupport_1535716,1535712,missing_child_tweet,Tweet 1535712 lists response 1535713 not present in dataset.
conv_AppleSupport_1535718,1535718,missing_child_tweet,Tweet 1535718 lists response 1535719 not present in dataset.
conv_AppleSupport_1535718,1535718,missing_child_tweet,Tweet 1535718 lists response 1535720 not present in dataset.
conv_AppleSupport_1535729,1535729,missing_child_tweet,Tweet 1535729 lists response 1535730 not present in dataset.
conv_AppleSupport_1535732,1535732,missing_child_tweet,Tweet 1535732 lists response 1535733 not present in dataset.
conv_AppleSupport_1535752,1535752,missing_child_tweet,Tweet 1535752 lists response 1535753 not present in dataset.
conv_AppleSupport_1536225,1536225,missing_child_tweet,Tweet 1536225 lists response 1536226 not present in dataset.
conv_AppleSupport_1536230,1536230,missing_child_tweet,Tweet 1536230 lists response 1536231 not present in dataset.
conv_AppleSupport_1536299,1536299,missing_child_tweet,Tweet 1536299 lists response 1536300 not present in dataset.
conv_AppleSupport_1536984,1536984,missing_child_tweet,Tweet 1536984 lists response 1536987 not present in dataset.
conv_AppleSupport_1536984,1536984,missing_child_tweet,Tweet 1536984 lists response 1536988 not present in dataset.
conv_AppleSupport_1536984,1536984,missing_child_tweet,Tweet 1536984 lists response 1536989 not present in dataset.
conv_AppleSupport_1536984,1536984,missing_child_tweet,Tweet 1536984 lists response 1536990 not present in dataset.
conv_AppleSupport_1536984,1536984,missing_child_tweet,Tweet 1536984 lists response 1536991 not present in dataset.
conv_AppleSupport_1537021,1537021,missing_child_tweet,Tweet 1537021 lists response 1537022 not present in dataset.
conv_AppleSupport_1537027,1537027,missing_child_tweet,Tweet 1537027 lists response 1537028 not present in dataset.
conv_AppleSupport_1537630,1537625,missing_child_tweet,Tweet 1537625 lists response 1537626 not present in dataset.
conv_AppleSupport_1537632,1537632,missing_child_tweet,Tweet 1537632 lists response 1537633 not present in dataset.
conv_AppleSupport_1537659,1537659,missing_child_tweet,Tweet 1537659 lists response 1537660 not present in dataset.
conv_AppleSupport_1537712,1537712,missing_child_tweet,Tweet 1537712 lists response 1537713 not present in dataset.
conv_AppleSupport_1538054,1538054,missing_child_tweet,Tweet 1538054 lists response 1538055 not present in dataset.
conv_AppleSupport_1538068,1538068,missing_child_tweet,Tweet 1538068 lists response 1538069 not present in dataset.
conv_AppleSupport_1538784,1538784,missing_child_tweet,Tweet 1538784 lists response 1538786 not present in dataset.
conv_AppleSupport_1538794,1538789,missing_child_tweet,Tweet 1538789 lists response 1538791 not present in dataset.
conv_AppleSupport_1538801,1538801,missing_child_tweet,Tweet 1538801 lists response 1538803 not present in dataset.
conv_AppleSupport_1538801,1538801,missing_child_tweet,Tweet 1538801 lists response 1538804 not present in dataset.
conv_AppleSupport_1538813,1538813,missing_child_tweet,Tweet 1538813 lists response 1538814 not present in dataset.
conv_AppleSupport_1538854,1538854,missing_child_tweet,Tweet 1538854 lists response 1538856 not present in dataset.
conv_AppleSupport_1538854,1538854,missing_child_tweet,Tweet 1538854 lists response 1538857 not present in dataset.
conv_AppleSupport_1539257,1539257,missing_child_tweet,Tweet 1539257 lists response 1539258 not present in dataset.
conv_AppleSupport_1539289,1539289,missing_child_tweet,Tweet 1539289 lists response 1539290 not present in dataset.
conv_AppleSupport_1539292,1539292,missing_child_tweet,Tweet 1539292 lists response 1539293 not present in dataset.
conv_AppleSupport_1539314,1539314,missing_child_tweet,Tweet 1539314 lists response 1539315 not present in dataset.
conv_AppleSupport_1539319,1539319,missing_child_tweet,Tweet 1539319 lists response 1539320 not present in dataset.
conv_AppleSupport_1539319,1539319,missing_child_tweet,Tweet 1539319 lists response 1539321 not present in dataset.
conv_AppleSupport_1539319,1539319,missing_child_tweet,Tweet 1539319 lists response 1539322 not present in dataset.
conv_AppleSupport_1539319,1539319,missing_child_tweet,Tweet 1539319 lists response 1539323 not present in dataset.
conv_AppleSupport_1539961,1539961,missing_parent_tweet,Tweet 1539961 references parent 1539962 which is not present in the dataset.
conv_AppleSupport_1540526,1540526,missing_child_tweet,Tweet 1540526 lists response 1540528 not present in dataset.
conv_AppleSupport_1540534,1540534,missing_child_tweet,Tweet 1540534 lists response 1540535 not present in dataset.
conv_AppleSupport_1540544,1540545,missing_child_tweet,Tweet 1540545 lists response 2004586 not present in dataset.
conv_AppleSupport_1540547,1540547,missing_child_tweet,Tweet 1540547 lists response 1540548 not present in dataset.
conv_AppleSupport_1540547,1540547,missing_child_tweet,Tweet 1540547 lists response 1540549 not present in dataset.
conv_AppleSupport_1540652,1540652,missing_child_tweet,Tweet 1540652 lists response 1540654 not present in dataset.
conv_AppleSupport_1540664,1540664,missing_child_tweet,Tweet 1540664 lists response 1540665 not present in dataset.
conv_AppleSupport_1541076,1541076,missing_child_tweet,Tweet 1541076 lists response 1541077 not present in dataset.
conv_AppleSupport_1541093,1541093,missing_child_tweet,Tweet 1541093 lists response 1541094 not present in dataset.
conv_AppleSupport_1541100,1541100,missing_child_tweet,Tweet 1541100 lists response 1541101 not present in dataset.
conv_AppleSupport_1541113,1541113,missing_child_tweet,Tweet 1541113 lists response 1541114 not present in dataset.
conv_AppleSupport_1541128,1541128,missing_child_tweet,Tweet 1541128 lists response 1541129 not present in dataset.
conv_AppleSupport_1541910,1541910,missing_child_tweet,Tweet 1541910 lists response 1541911 not present in dataset.
conv_AppleSupport_1541931,1541929,missing_child_tweet,Tweet 1541929 lists response 1541930 not present in dataset.
conv_AppleSupport_1541940,1541940,missing_child_tweet,Tweet 1541940 lists response 1541941 not present in dataset.
conv_AppleSupport_1541940,1541940,missing_child_tweet,Tweet 1541940 lists response 1541942 not present in dataset.
conv_AppleSupport_1541954,1541954,missing_child_tweet,Tweet 1541954 lists response 1541955 not present in dataset.
conv_AppleSupport_1541957,1541957,missing_child_tweet,Tweet 1541957 lists response 1541958 not present in dataset.
conv_AppleSupport_1541973,1541973,missing_child_tweet,Tweet 1541973 lists response 1541974 not present in dataset.
conv_AppleSupport_1541973,1541973,missing_child_tweet,Tweet 1541973 lists response 1541975 not present in dataset.
conv_AppleSupport_1541973,1541973,missing_child_tweet,Tweet 1541973 lists response 1541976 not present in dataset.
conv_AppleSupport_1542675,2003234,missing_child_tweet,Tweet 2003234 lists response 2003235 not present in dataset.
conv_AppleSupport_1542675,2003234,missing_child_tweet,Tweet 2003234 lists response 2003236 not present in dataset.
conv_AppleSupport_1542693,1542693,missing_child_tweet,Tweet 1542693 lists response 1542695 not present in dataset.
conv_AppleSupport_1543300,1543300,missing_child_tweet,Tweet 1543300 lists response 1543301 not present in dataset.
conv_AppleSupport_1543300,1543300,missing_child_tweet,Tweet 1543300 lists response 1543302 not present in dataset.
conv_AppleSupport_1543300,1543300,missing_child_tweet,Tweet 1543300 lists response 1543303 not present in dataset.
conv_AppleSupport_1543300,1543300,missing_child_tweet,Tweet 1543300 lists response 1543304 not present in dataset.
conv_AppleSupport_1543300,1543300,missing_child_tweet,Tweet 1543300 lists response 1543305 not present in dataset.
conv_AppleSupport_1543300,1543300,missing_child_tweet,Tweet 1543300 lists response 1543306 not present in dataset.
conv_AppleSupport_1543322,1543322,missing_child_tweet,Tweet 1543322 lists response 1543323 not present in dataset.
conv_AppleSupport_1543333,1543333,missing_child_tweet,Tweet 1543333 lists response 1543334 not present in dataset.
conv_AppleSupport_1543532,1543530,missing_child_tweet,Tweet 1543530 lists response 1543531 not present in dataset.
conv_AppleSupport_1543532,1543532,missing_child_tweet,Tweet 1543532 lists response 1543533 not present in dataset.
conv_AppleSupport_1543532,1543532,missing_child_tweet,Tweet 1543532 lists response 1543535 not present in dataset.
conv_AppleSupport_1543543,1543543,missing_parent_tweet,Tweet 1543543 references parent 1543544 which is not present in the dataset.
conv_AppleSupport_1543550,1543550,missing_child_tweet,Tweet 1543550 lists response 1543551 not present in dataset.
conv_AppleSupport_1544092,1544092,missing_parent_tweet,Tweet 1544092 references parent 1544093 which is not present in the dataset.
conv_AppleSupport_1544939,1544939,missing_child_tweet,Tweet 1544939 lists response 1544940 not present in dataset.
conv_AppleSupport_1546739,1546739,missing_child_tweet,Tweet 1546739 lists response 1546740 not present in dataset.
conv_AppleSupport_1546822,1546822,missing_child_tweet,Tweet 1546822 lists response 1546824 not present in dataset.
conv_AppleSupport_1548729,1548729,missing_child_tweet,Tweet 1548729 lists response 1548730 not present in dataset.
conv_AppleSupport_1548794,1548794,missing_child_tweet,Tweet 1548794 lists response 1548796 not present in dataset.
conv_AppleSupport_1548809,1548809,missing_child_tweet,Tweet 1548809 lists response 1548811 not present in dataset.
conv_AppleSupport_1548809,1548809,missing_child_tweet,Tweet 1548809 lists response 1548812 not present in dataset.
conv_AppleSupport_1548809,1548809,missing_child_tweet,Tweet 1548809 lists response 1548813 not present in dataset.
conv_AppleSupport_1549483,1549483,missing_child_tweet,Tweet 1549483 lists response 1549484 not present in dataset.
conv_AppleSupport_1549486,1549486,missing_parent_tweet,Tweet 1549486 references parent 1549487 which is not present in the dataset.
conv_AppleSupport_1549940,1549940,missing_child_tweet,Tweet 1549940 lists response 1549941 not present in dataset.
conv_AppleSupport_1549964,1549964,missing_child_tweet,Tweet 1549964 lists response 1549965 not present in dataset.
conv_AppleSupport_1550305,1550305,missing_child_tweet,Tweet 1550305 lists response 1550306 not present in dataset.
conv_AppleSupport_1550373,1550373,missing_child_tweet,Tweet 1550373 lists response 1550374 not present in dataset.
conv_AppleSupport_1551347,1551347,missing_child_tweet,Tweet 1551347 lists response 1551348 not present in dataset.
conv_AppleSupport_1551347,1551347,missing_child_tweet,Tweet 1551347 lists response 1551349 not present in dataset.
conv_AppleSupport_1551366,1551366,missing_child_tweet,Tweet 1551366 lists response 1551367 not present in dataset.
conv_AppleSupport_1551371,1551371,missing_child_tweet,Tweet 1551371 lists response 1551372 not present in dataset.
conv_AppleSupport_1551631,1551631,missing_child_tweet,Tweet 1551631 lists response 1551632 not present in dataset.
conv_AppleSupport_1551642,1551642,missing_child_tweet,Tweet 1551642 lists response 1551643 not present in dataset.
conv_AppleSupport_1551789,1551789,missing_child_tweet,Tweet 1551789 lists response 1551790 not present in dataset.
conv_AppleSupport_1551801,1551801,missing_child_tweet,Tweet 1551801 lists response 1551802 not present in dataset.
conv_AppleSupport_1552189,1552189,missing_child_tweet,Tweet 1552189 lists response 1552190 not present in dataset.
conv_AppleSupport_1552196,1552196,missing_child_tweet,Tweet 1552196 lists response 1552197 not present in dataset.
conv_AppleSupport_1552231,1552231,missing_child_tweet,Tweet 1552231 lists response 1552232 not present in dataset.
conv_AppleSupport_1552543,1552543,missing_child_tweet,Tweet 1552543 lists response 1552544 not present in dataset.
conv_AppleSupport_1552549,1552549,missing_child_tweet,Tweet 1552549 lists response 1552551 not present in dataset.
conv_AppleSupport_1552558,1552558,missing_child_tweet,Tweet 1552558 lists response 1552559 not present in dataset.
conv_AppleSupport_1552563,1552563,missing_child_tweet,Tweet 1552563 lists response 1552564 not present in dataset.
conv_AppleSupport_1552571,1552571,missing_child_tweet,Tweet 1552571 lists response 1552572 not present in dataset.
conv_AppleSupport_1552571,2005100,missing_child_tweet,Tweet 2005100 lists response 2005101 not present in dataset.
conv_AppleSupport_1552575,1552575,missing_child_tweet,Tweet 1552575 lists response 1552576 not present in dataset.
conv_AppleSupport_1555557,1555557,missing_child_tweet,Tweet 1555557 lists response 1555558 not present in dataset.
conv_AppleSupport_1555557,1555557,missing_child_tweet,Tweet 1555557 lists response 1555559 not present in dataset.
conv_AppleSupport_1556358,1556358,missing_child_tweet,Tweet 1556358 lists response 1556359 not present in dataset.
conv_AppleSupport_1556370,1556370,missing_child_tweet,Tweet 1556370 lists response 1556372 not present in dataset.
conv_AppleSupport_1556370,1556370,missing_child_tweet,Tweet 1556370 lists response 1556373 not present in dataset.
conv_AppleSupport_1557108,1557108,missing_child_tweet,Tweet 1557108 lists response 1557109 not present in dataset.
conv_AppleSupport_1557343,1557343,missing_child_tweet,Tweet 1557343 lists response 1557344 not present in dataset.
conv_AppleSupport_1557752,1557752,missing_child_tweet,Tweet 1557752 lists response 1557753 not present in dataset.
conv_AppleSupport_1557752,1557752,missing_child_tweet,Tweet 1557752 lists response 1557754 not present in dataset.
conv_AppleSupport_1557752,1557752,missing_child_tweet,Tweet 1557752 lists response 1557755 not present in dataset.
conv_AppleSupport_1558146,1558146,missing_child_tweet,Tweet 1558146 lists response 1558147 not present in dataset.
conv_AppleSupport_1558799,1558799,missing_child_tweet,Tweet 1558799 lists response 1558800 not present in dataset.
conv_AppleSupport_1558830,1558830,missing_child_tweet,Tweet 1558830 lists response 1558831 not present in dataset.
conv_AppleSupport_1559362,1559362,missing_child_tweet,Tweet 1559362 lists response 1559363 not present in dataset.
conv_AppleSupport_1559365,1559365,missing_child_tweet,Tweet 1559365 lists response 1559366 not present in dataset.
conv_AppleSupport_1559386,1559381,missing_child_tweet,Tweet 1559381 lists response 1559382 not present in dataset.
conv_AppleSupport_1559388,1559388,missing_child_tweet,Tweet 1559388 lists response 1559389 not present in dataset.
conv_AppleSupport_1559965,1559965,missing_child_tweet,Tweet 1559965 lists response 1559966 not present in dataset.
conv_AppleSupport_1559965,1559965,missing_child_tweet,Tweet 1559965 lists response 1559967 not present in dataset.
conv_AppleSupport_1559965,1559965,missing_child_tweet,Tweet 1559965 lists response 1559968 not present in dataset.
conv_AppleSupport_1559965,1559965,missing_child_tweet,Tweet 1559965 lists response 1559970 not present in dataset.
conv_AppleSupport_1559965,1559965,missing_child_tweet,Tweet 1559965 lists response 1559971 not present in dataset.
conv_AppleSupport_1559965,1559965,missing_child_tweet,Tweet 1559965 lists response 1559972 not present in dataset.
conv_AppleSupport_1559965,1559965,missing_child_tweet,Tweet 1559965 lists response 1559973 not present in dataset.
conv_AppleSupport_1559965,1559965,missing_child_tweet,Tweet 1559965 lists response 1559974 not present in dataset.
conv_AppleSupport_1559965,1559965,missing_child_tweet,Tweet 1559965 lists response 1559975 not present in dataset.
conv_AppleSupport_1559965,1559965,missing_child_tweet,Tweet 1559965 lists response 1559977 not present in dataset.
conv_AppleSupport_1559965,1559965,missing_child_tweet,Tweet 1559965 lists response 1559980 not present in dataset.
conv_AppleSupport_1559965,1559965,missing_child_tweet,Tweet 1559965 lists response 1559981 not present in dataset.
conv_AppleSupport_1559965,1559965,missing_child_tweet,Tweet 1559965 lists response 1559982 not present in dataset.
conv_AppleSupport_1560022,1560022,missing_parent_tweet,Tweet 1560022 references parent 1560023 which is not present in the dataset.
conv_AppleSupport_1561778,1561778,missing_parent_tweet,Tweet 1561778 references parent 1561779 which is not present in the dataset.
conv_AppleSupport_1563972,1563972,missing_parent_tweet,Tweet 1563972 references parent 1563973 which is not present in the dataset.
conv_AppleSupport_1563996,1563996,missing_child_tweet,Tweet 1563996 lists response 1563997 not present in dataset.
conv_AppleSupport_1563996,1563996,missing_child_tweet,Tweet 1563996 lists response 1563998 not present in dataset.
conv_AppleSupport_1563996,1563996,missing_child_tweet,Tweet 1563996 lists response 1563999 not present in dataset.
conv_AppleSupport_1563996,1563996,missing_child_tweet,Tweet 1563996 lists response 1564000 not present in dataset.
conv_AppleSupport_1563996,1563996,missing_child_tweet,Tweet 1563996 lists response 1564001 not present in dataset.
conv_AppleSupport_1564015,1564008,missing_child_tweet,Tweet 1564008 lists response 1564009 not present in dataset.
conv_AppleSupport_1564047,1564047,missing_child_tweet,Tweet 1564047 lists response 1564048 not present in dataset.
conv_AppleSupport_1564070,1564068,missing_child_tweet,Tweet 1564068 lists response 1564069 not present in dataset.
conv_AppleSupport_1564070,1564070,missing_child_tweet,Tweet 1564070 lists response 1564071 not present in dataset.
conv_AppleSupport_1564080,1564080,missing_child_tweet,Tweet 1564080 lists response 1564081 not present in dataset.
conv_AppleSupport_1564083,1564083,missing_child_tweet,Tweet 1564083 lists response 1564084 not present in dataset.
conv_AppleSupport_1564083,1564083,missing_child_tweet,Tweet 1564083 lists response 1564085 not present in dataset.
conv_AppleSupport_1564083,1564083,missing_child_tweet,Tweet 1564083 lists response 1564086 not present in dataset.
conv_AppleSupport_1564103,1564103,missing_child_tweet,Tweet 1564103 lists response 1564104 not present in dataset.
conv_AppleSupport_1564819,1564819,missing_child_tweet,Tweet 1564819 lists response 1564820 not present in dataset.
conv_AppleSupport_1565100,1565100,missing_child_tweet,Tweet 1565100 lists response 1565101 not present in dataset.
conv_AppleSupport_1565100,1565100,missing_child_tweet,Tweet 1565100 lists response 1565102 not present in dataset.
conv_AppleSupport_1565100,1565100,missing_child_tweet,Tweet 1565100 lists response 1565103 not present in dataset.
conv_AppleSupport_1565127,1565124,missing_child_tweet,Tweet 1565124 lists response 1565125 not present in dataset.
conv_AppleSupport_1565127,1565124,missing_child_tweet,Tweet 1565124 lists response 1565126 not present in dataset.
conv_AppleSupport_1565163,1565163,missing_child_tweet,Tweet 1565163 lists response 1565164 not present in dataset.
conv_AppleSupport_1565170,1565170,missing_child_tweet,Tweet 1565170 lists response 1565172 not present in dataset.
conv_AppleSupport_1565975,1565975,missing_child_tweet,Tweet 1565975 lists response 1565976 not present in dataset.
conv_AppleSupport_1565999,1565999,missing_child_tweet,Tweet 1565999 lists response 1566000 not present in dataset.
conv_AppleSupport_1566016,1566016,missing_child_tweet,Tweet 1566016 lists response 1566018 not present in dataset.
conv_AppleSupport_1566016,1566016,missing_child_tweet,Tweet 1566016 lists response 1566019 not present in dataset.
conv_AppleSupport_1566016,1566016,missing_child_tweet,Tweet 1566016 lists response 1566020 not present in dataset.
conv_AppleSupport_1566016,1566016,missing_child_tweet,Tweet 1566016 lists response 1566021 not present in dataset.
conv_AppleSupport_1566045,1566045,missing_child_tweet,Tweet 1566045 lists response 1566046 not present in dataset.
conv_AppleSupport_1566808,1566808,missing_child_tweet,Tweet 1566808 lists response 1566810 not present in dataset.
conv_AppleSupport_1566868,1566868,missing_child_tweet,Tweet 1566868 lists response 1566869 not present in dataset.
conv_AppleSupport_1566868,1566868,missing_child_tweet,Tweet 1566868 lists response 1566870 not present in dataset.
conv_AppleSupport_1566868,1566868,missing_child_tweet,Tweet 1566868 lists response 1566871 not present in dataset.
conv_AppleSupport_1566868,1566868,missing_child_tweet,Tweet 1566868 lists response 1566872 not present in dataset.
conv_AppleSupport_1566868,1566868,missing_child_tweet,Tweet 1566868 lists response 1566873 not present in dataset.
conv_AppleSupport_1566868,1566868,missing_child_tweet,Tweet 1566868 lists response 1566874 not present in dataset.
conv_AppleSupport_1566868,1566868,missing_child_tweet,Tweet 1566868 lists response 1566875 not present in dataset.
conv_AppleSupport_1566868,1566868,missing_child_tweet,Tweet 1566868 lists response 1566876 not present in dataset.
conv_AppleSupport_1566868,1566868,missing_child_tweet,Tweet 1566868 lists response 1566877 not present in dataset.
conv_AppleSupport_1566868,1566868,missing_child_tweet,Tweet 1566868 lists response 1566878 not present in dataset.
conv_AppleSupport_1566868,1566868,missing_child_tweet,Tweet 1566868 lists response 1566879 not present in dataset.
conv_AppleSupport_1566868,1566868,missing_child_tweet,Tweet 1566868 lists response 1566880 not present in dataset.
conv_AppleSupport_1566868,1566868,missing_child_tweet,Tweet 1566868 lists response 1566881 not present in dataset.
conv_AppleSupport_1567535,1567535,missing_child_tweet,Tweet 1567535 lists response 1567536 not present in dataset.
conv_AppleSupport_1567535,1567535,missing_child_tweet,Tweet 1567535 lists response 1567537 not present in dataset.
conv_AppleSupport_1567554,1567554,missing_child_tweet,Tweet 1567554 lists response 1567555 not present in dataset.
conv_AppleSupport_1567565,1567565,missing_child_tweet,Tweet 1567565 lists response 1567566 not present in dataset.
conv_AppleSupport_1567565,1567565,missing_child_tweet,Tweet 1567565 lists response 1567567 not present in dataset.
conv_AppleSupport_1567565,1567565,missing_child_tweet,Tweet 1567565 lists response 1567568 not present in dataset.
conv_AppleSupport_1567565,1567565,missing_child_tweet,Tweet 1567565 lists response 1567569 not present in dataset.
conv_AppleSupport_1567565,1567565,missing_child_tweet,Tweet 1567565 lists response 1567570 not present in dataset.
conv_AppleSupport_1567565,1567565,missing_child_tweet,Tweet 1567565 lists response 1567571 not present in dataset.
conv_AppleSupport_1567565,1567565,missing_child_tweet,Tweet 1567565 lists response 1567572 not present in dataset.
conv_AppleSupport_1567565,1567565,missing_child_tweet,Tweet 1567565 lists response 1567573 not present in dataset.
conv_AppleSupport_1567565,1567565,missing_child_tweet,Tweet 1567565 lists response 1567574 not present in dataset.
conv_AppleSupport_1567565,1567565,missing_child_tweet,Tweet 1567565 lists response 1567575 not present in dataset.
conv_AppleSupport_1568833,1568835,missing_child_tweet,Tweet 1568835 lists response 1598571 not present in dataset.
conv_AppleSupport_1568838,1568838,missing_child_tweet,Tweet 1568838 lists response 1568840 not present in dataset.
conv_AppleSupport_1568851,1568851,missing_child_tweet,Tweet 1568851 lists response 1568853 not present in dataset.
conv_AppleSupport_1569663,1569663,missing_child_tweet,Tweet 1569663 lists response 1569664 not present in dataset.
conv_AppleSupport_1569670,1569666,missing_child_tweet,Tweet 1569666 lists response 1569667 not present in dataset.
conv_AppleSupport_1569670,1569668,missing_child_tweet,Tweet 1569668 lists response 1569669 not present in dataset.
conv_AppleSupport_1569670,1569670,missing_child_tweet,Tweet 1569670 lists response 1569671 not present in dataset.
conv_AppleSupport_1569670,1569670,missing_child_tweet,Tweet 1569670 lists response 1569672 not present in dataset.
conv_AppleSupport_1569677,1569677,missing_child_tweet,Tweet 1569677 lists response 1569680 not present in dataset.
conv_AppleSupport_1570356,1570356,missing_child_tweet,Tweet 1570356 lists response 1570357 not present in dataset.
conv_AppleSupport_1570373,1570373,missing_child_tweet,Tweet 1570373 lists response 1570374 not present in dataset.
conv_AppleSupport_1570373,1570373,missing_child_tweet,Tweet 1570373 lists response 1570375 not present in dataset.
conv_AppleSupport_1570979,1570979,missing_child_tweet,Tweet 1570979 lists response 1570981 not present in dataset.
conv_AppleSupport_1571001,1571001,missing_child_tweet,Tweet 1571001 lists response 1571002 not present in dataset.
conv_AppleSupport_1571681,1571681,missing_child_tweet,Tweet 1571681 lists response 1571682 not present in dataset.
conv_AppleSupport_1571684,1571684,missing_child_tweet,Tweet 1571684 lists response 1571685 not present in dataset.
conv_AppleSupport_1571688,1571688,missing_child_tweet,Tweet 1571688 lists response 1571690 not present in dataset.
conv_AppleSupport_1571727,1571725,missing_child_tweet,Tweet 1571725 lists response 1571726 not present in dataset.
conv_AppleSupport_1571729,1571729,missing_child_tweet,Tweet 1571729 lists response 1571730 not present in dataset.
conv_AppleSupport_1571733,1571733,missing_child_tweet,Tweet 1571733 lists response 1571734 not present in dataset.
